event_id,user_id,workspace_id,module_tag,response_latency_ms,response_tokens,retrieved_chunks,is_cached,created_at
ev_eeb07ffe77984daa,u_00245,ws_0026,lavoro,4654,1865,5,false,2026-02-27T01:53:27.018744+00:00
ev_2861b37110fc48cf,u_00091,ws_0017,civile,4931,2084,3,false,2026-02-18T22:30:52.014152+00:00
ev_f35baa264e50454b,u_00274,ws_0029,civile,5385,1982,5,false,2026-03-18T05:13:30.402315+00:00
ev_54feba5d0ab34a7d,u_00060,ws_0008,civile,207,20,6,true,2026-03-19T13:19:51.264540+00:00
ev_eb35064342454d3e,u_00139,ws_0018,civile,3559,1210,5,false,2026-02-20T19:38:24.797394+00:00
ev_78e19086529d4d46,u_00332,ws_0035,penale,4389,1617,7,false,2026-02-06T21:51:28.985845+00:00
ev_0d0aa77ef1654b59,u_00004,ws_0002,LAVORO,3964,1587,7,false,2026-03-18T08:30:47.857422+00:00
ev_c6bf906158ed44d1,u_00087,ws_0016,civile,3365,1381,6,false,2026-02-04T03:23:40.592166+00:00
ev_07b995ba5a424912,u_00362,ws_0036,penale,4623,1864,4,false,2026-02-10T01:47:52.974009+00:00
ev_79568c638a244758,u_00387,ws_0041,lavoro,2761,1180,5,false,2026-03-18T16:27:50.955087+00:00
ev_d91e7c717cef401c,u_00031,ws_0005,civile,128,53,1,true,2026-02-28T19:15:19.124211+00:00
ev_c2c1cd5afe9b41ec,u_00363,ws_0036,lavoro,2723,1211,4,false,2026-02-03T01:18:08.979168+00:00
ev_97b586dba9564cbf,u_00370,ws_0036,civile,121,20,6,true,2026-02-28T05:49:44.916563+00:00
ev_638cceb10477443c,u_00117,ws_0017,civile,1150,501,8,false,2026-03-10T01:29:03.216381+00:00
ev_4bedab6b8d54498c,u_00287,ws_0029,societario,3696,1408,5,false,2026-03-20T08:38:16.945913+00:00
ev_b080b38bcab14110,u_00327,ws_0034,civile,2516,1128,3,false,2026-03-16T17:42:30.334012+00:00
ev_6601a5f260364382,u_00037,ws_0005,lavoro,3196,1222,7,false,2026-02-16T04:39:52.365197+00:00
ev_693a1976f3a94a14,u_00430,ws_0041,civile,3690,1501,7,false,2026-02-15T10:44:22.029587+00:00
ev_60c98a76d77a461f,u_00124,ws_0018,civile,2743,1024,8,false,2026-03-06T20:40:36.537074+00:00
ev_cf3b3a892cf14cc8,u_00202,ws_0020,lavoro,1190,638,4,false,2026-04-10T16:52:05.082329+00:00
ev_2b221bc0fcd74598,u_00490,ws_0060,lavoro,211,64,5,true,2026-04-03T02:12:16.060654+00:00
ev_6df3f25469c44f9f,u_00027,ws_0005,civile,2640,987,5,false,2026-03-25T00:12:59.245716+00:00
ev_c8d1090558c34595,u_00185,ws_0020,civile,2814,980,0,false,2026-03-22T17:44:49.864005+00:00
ev_512f3054bafd488a,u_00113,ws_0017,tributario,69,20,3,true,2026-03-06T01:04:00.933862+00:00
ev_45212938515243d0,u_00488,ws_0060,civile,1765,719,4,false,2026-02-14T19:24:22.321974+00:00
ev_9aa5797085484e41,u_00008,ws_0003,civile,5477,2145,6,false,2026-03-03T22:38:05.346375+00:00
ev_64b279e11bdd4124,u_00383,ws_0041,civile,4230,1542,5,false,2026-03-22T00:15:22.714904+00:00
ev_bbf826cbb13b4dc0,u_00102,ws_0017,civile,3728,1687,6,false,2026-03-05T11:39:30.665957+00:00
ev_d12d6d8633e14ed8,u_00586,ws_0071,civile,2216,841,10,false,2026-02-09T10:28:21.959209+00:00
ev_4f01e9683e75426c,u_00255,ws_0027,civile,5473,2173,6,false,2026-02-24T20:16:37.702225+00:00
ev_664ebd2a82f24515,u_00089,ws_0017,penale,2838,1241,6,false,2026-02-18T14:04:58.078424+00:00
ev_b262fe46fa1e45dd,u_00407,ws_0041,civile,3238,1183,5,false,2026-03-31T04:43:05.169526+00:00
ev_9b9bcc505eca498a,u_00631,ws_0076,civile,63,176,7,true,2026-03-17T05:19:15.380533+00:00
ev_c370541867044998,u_00267,ws_0029,civile,1917,765,6,false,2026-02-24T04:51:30.769187+00:00
ev_b4a96ec894ca4ed1,u_00464,ws_0051,amministrativo,161,133,8,true,2026-03-01T11:01:29.761470+00:00
ev_4a537fb06c5840a2,u_00427,ws_0041,civile,4193,1649,7,false,2026-03-25T04:52:52.089459+00:00
ev_94bf6015feae48af,u_00069,ws_0010,civile,3955,1464,4,false,2026-04-10T21:29:53.505565+00:00
ev_7e0ec99dce114554,u_00574,ws_0071,societario,2514,939,6,false,2026-03-06T14:13:28.209670+00:00
ev_298ad3f3030549ac,u_00134,ws_0018,tributario,186,292,1,true,2026-02-10T12:16:13.434512+00:00
ev_3e902bee9a1047a8,u_00649,ws_0076,civile,2440,891,5,false,2026-02-04T10:31:03.909294+00:00
ev_ee76bd56bbcb461f,u_00167,ws_0020,tributario,2354,875,6,false,2026-03-29T03:10:04.790724+00:00
ev_7a9bcd22eace4ea1,u_00358,ws_0036,civile,2415,946,9,false,2026-02-12T04:12:55.540853+00:00
ev_9056225b7f3e460f,u_00031,ws_0005,civile,2449,790,6,false,2026-03-16T10:22:20.426439+00:00
ev_3dada9da0ca44370,u_00631,ws_0076,penale,4359,1895,4,false,2026-02-24T06:36:28.561494+00:00
ev_9a12714a2ff440fc,u_00403,ws_0041,amministrativo,2869,1076,5,false,2026-02-27T19:57:30.437117+00:00
ev_087a9c5205b14b6e,u_00635,ws_0076,lavoro,3768,1661,4,false,2026-02-17T04:00:22.404488+00:00
ev_76188071b4034087,u_00154,ws_0019,societario,2176,871,7,false,2026-02-11T21:13:05.035756+00:00
ev_51838104751c4520,u_00058,ws_0008,societario,3510,1440,7,false,2026-02-04T18:46:11.287424+00:00
ev_d97b72fbf7e141f2,u_00071,ws_0010,lavoro,3563,1396,3,false,2026-02-11T16:10:53.080823+00:00
ev_74197fd043a24f46,u_00285,ws_0029,lavoro,3555,1303,3,false,2026-03-30T20:24:46.842023+00:00
ev_edcae30d09984b1f,u_00395,ws_0041,civile,3713,1412,3,false,2026-03-17T11:18:53.531498+00:00
ev_c68d1f7abcf1420a,u_00614,ws_0074,civile,570,163,4,false,2026-04-09T10:30:02.490377+00:00
ev_35cf1f3a46804011,u_00420,ws_0041,tributario,5226,2129,5,false,2026-02-10T12:15:44.603824+00:00
ev_417fc44fdd0a47e0,u_00047,ws_0007,penale,3494,1361,7,false,2026-02-02T12:13:57.909310+00:00
ev_645a15edeb6445b5,u_00559,ws_0067,civile,1375,581,5,false,2026-02-25T16:42:08.354686+00:00
ev_31197ada1e134f9e,u_00204,ws_0020,lavoro,2607,950,6,false,2026-02-04T01:49:31.328127+00:00
ev_537bb01ce90c426a,u_00344,ws_0035,tributario,225,122,7,true,2026-03-26T14:37:15.197605+00:00
ev_80ea56034fe04c04,u_00104,ws_0017,lavoro,137,20,7,true,2026-03-16T07:35:16.041187+00:00
ev_a6dcc42e18014a89,u_00372,ws_0036,civile,3115,1260,5,false,2026-02-17T07:15:07.480898+00:00
ev_e2ddff4786d44a3d,u_00488,ws_0060,lavoro,4753,1875,4,false,2026-03-06T10:28:34.369178+00:00
ev_0f264f4c87bb4164,u_00497,ws_0061,tributario,94,77,3,true,2026-02-21T10:49:30.318883+00:00
ev_0884057a25bd4b72,u_00644,ws_0076,lavoro,2544,1187,7,false,2026-03-21T00:12:27.666550+00:00
ev_f366a00ea5434e32,u_00579,ws_0071,penale,3975,1481,7,false,2026-03-10T01:18:45.747971+00:00
ev_f19cf8108eff4c36,u_00270,ws_0029,societario,4231,1573,5,false,2026-02-11T10:31:41.479524+00:00
ev_62df294bac3e47eb,u_00491,ws_0060,civile,3394,1250,6,false,2026-03-03T18:44:16.088767+00:00
ev_b2377ce42378454b,u_00586,ws_0071,civile,121,20,7,true,2026-03-14T12:20:13.861886+00:00
ev_f1898a0374364571,u_00100,ws_0017,lavoro,3896,1562,4,false,2026-03-11T03:27:20.528607+00:00
ev_22ca3d44574d41f9,u_00524,ws_0064,civile,4516,1645,7,false,2026-02-18T12:54:35.676880+00:00
ev_22f60a3a83ce432f,u_00139,ws_0018,civile,2680,1194,5,false,2026-04-09T08:04:38.936690+00:00
ev_4a9bea1b829c4bee,u_00465,ws_0051,civile,2856,1058,6,false,2026-02-12T16:52:03.924195+00:00
ev_1de9b6afdbaf49f5,u_00031,ws_0005,civile,4252,1585,5,false,2026-02-26T18:31:02.211458+00:00
ev_b55aaa4dfcd44699,u_00137,ws_0018,societario,1088,436,5,false,2026-02-22T18:54:13.363706+00:00
ev_7fbd40a28dfa4bb2,u_00076,ws_0010,civile,3458,1488,7,false,2026-03-18T15:21:31.370081+00:00
ev_90b73c92fc2e4463,u_00022,ws_0005,penale,3849,1446,7,false,2026-02-25T00:40:42.610303+00:00
ev_1863c4303df641fd,u_00092,ws_0017,penale,3120,1164,6,false,2026-03-15T03:13:36.906798+00:00
ev_a58d32e4298b4857,u_00171,ws_0020,civile,111,36,3,true,2026-02-21T21:45:14.936043+00:00
ev_3209269555b049da,u_00074,ws_0010,civile,2006,713,6,false,2026-03-22T08:17:09.747938+00:00
ev_3cc1f4ac55a44e05,u_00195,ws_0020,tributario,2883,1339,7,false,2026-02-20T06:54:29.475078+00:00
ev_d9781f3cb65044d8,u_00622,ws_0074,penale,3556,1462,6,false,2026-02-26T08:03:14.303902+00:00
ev_18a376330a28413c,u_00523,ws_0064,societario,3055,1288,6,false,2026-03-31T13:30:45.808718+00:00
ev_26b66943a3b349bc,u_00432,ws_0041,civile,3484,1479,8,false,2026-02-25T17:06:44.248259+00:00
ev_57cb90ee4fbf4dba,u_00125,ws_0018,lavoro,3217,1351,6,false,2026-03-09T10:49:46.509607+00:00
ev_40a412f616fd4b33,u_00057,ws_0008,civile,4691,1685,10,false,2026-02-16T01:56:04.763183+00:00
ev_3272787326264140,u_00518,ws_0063,civile,2295,948,2,false,2026-02-27T21:52:27.057072+00:00
ev_01f893b970db4f07,u_00651,ws_0076,civile,3521,1566,6,false,2026-02-26T19:02:20.277294+00:00
ev_5f6c73b10d304c38,u_00146,ws_0018,tributario,2598,971,7,false,2026-02-27T09:04:23.514107+00:00
ev_f7fe58b93ca54ff9,u_00045,ws_0006,lavoro,2157,806,4,false,2026-03-07T07:53:32.566732+00:00
ev_271f58f0713d444f,u_00146,ws_0018,lavoro,1961,826,6,false,2026-02-25T14:11:24.270332+00:00
ev_fe46118798c54a13,u_00213,ws_0021,civile,4066,1572,5,false,2026-04-01T17:35:55.124820+00:00
ev_7072c9bc350147d4,u_00044,ws_0005,civile,6126,2461,4,false,2026-04-02T17:56:22.617228+00:00
ev_5d8cf674b8d9447b,u_00567,ws_0069,societario,4223,1725,0,false,2026-02-10T11:46:38.008183+00:00
ev_ca5271c501904441,u_00293,ws_0029,civile,4497,1772,8,false,2026-02-14T22:30:15.516458+00:00
ev_3a9f94dad47448e8,u_00548,ws_0067,lavoro,1025,488,7,false,2026-02-09T08:26:55.538642+00:00
ev_3f0a3bfa1f5c420f,u_00380,ws_0041,penale,194,71,4,true,2026-03-06T18:12:45.089683+00:00
ev_31c373eab1d84e50,u_00467,ws_0051,societario,3395,1373,5,false,2026-03-08T23:11:54.438084+00:00
ev_3aada9ffa97f406e,u_00161,ws_0019,societario,5451,2149,3,false,2026-02-20T10:49:30.894344+00:00
ev_9ca0b64f2c7c4e8f,u_00652,ws_0076,civile,3142,1070,3,false,2026-02-09T17:34:22.077542+00:00
ev_8804c0dd05d64484,u_00394,ws_0041,lavoro,3073,1159,5,false,2026-02-17T22:13:58.061983+00:00
ev_f94e16f52b7847ed,u_00185,ws_0020,amministrativo,3234,1279,3,false,2026-03-22T11:59:34.011709+00:00
ev_0702d3617492428a,u_00018,ws_0005,penale,3339,1501,4,false,2026-03-17T02:23:10.314105+00:00
ev_4de7a70698704fb2,u_00620,ws_0074,penale,3660,1383,5,false,2026-03-03T10:35:28.947882+00:00
ev_d25f59480c8e4125,u_00417,ws_0041,societario,4466,1788,4,false,2026-03-04T02:55:19.063020+00:00
ev_79b11e56a6c14a2a,u_00584,ws_0071,tributario,2053,884,8,false,2026-02-27T03:54:00.985296+00:00
ev_271edb01224040a9,u_00363,ws_0036,penale,179,61,10,true,2026-02-17T03:54:59.779572+00:00
ev_49d5698c43e04e85,u_00033,ws_0005,lavoro,2422,889,1,false,2026-03-22T05:56:40.765452+00:00
ev_07b707664dd5445b,u_00441,ws_0043,civile,1076,482,8,false,2026-02-20T06:02:13.822779+00:00
ev_b418385cea374ae6,u_00032,ws_0005,civile,3576,1219,3,false,2026-02-11T09:58:03.145819+00:00
ev_e25b88c47e4c496f,u_00341,ws_0035,lavoro,3383,1343,6,false,2026-02-04T11:39:46.251020+00:00
ev_38b47a4b9fcb4696,u_00089,ws_0017,civile,3596,1453,8,false,2026-03-10T20:13:12.666418+00:00
ev_a075841bbca847ae,u_00090,ws_0017,civile,2784,1007,5,false,2026-02-13T13:40:39.808678+00:00
ev_cb8d8d4dfa2043e4,u_00271,ws_0029,lavoro,4866,1924,7,false,2026-03-01T18:12:02.037956+00:00
ev_03c8dba39dca4cf5,u_00132,ws_0018,societario,2934,1060,3,false,2026-02-15T14:07:28.866732+00:00
ev_7a501c87bde140de,u_00658,ws_0076,lavoro,3159,1090,5,false,2026-02-20T09:07:41.833254+00:00
ev_a0ba702e9c3045e2,u_00652,ws_0076,penale,2846,1081,6,false,2026-03-22T00:30:41.189118+00:00
ev_4abe648b7e0348a0,u_00504,ws_0061,penale,4175,1773,4,false,2026-02-28T02:09:13.911510+00:00
ev_f326e99d0ff141c6,u_00551,ws_0067,civile,2223,1022,4,false,2026-02-10T09:08:42.948784+00:00
ev_43c90c6046624bcf,u_00156,ws_0019,penale,1216,373,6,false,2026-02-04T14:44:46.239362+00:00
ev_3b33afdd9e0a4dbe,u_00362,ws_0036,tributario,4064,1667,3,false,2026-03-02T17:28:44.610316+00:00
ev_efd15f11b0b742a3,u_00363,ws_0036,civile,1956,808,2,false,2026-02-16T03:32:39.992123+00:00
ev_75f4735aba914d6c,u_00188,ws_0020,civile,2076,750,6,false,2026-02-06T14:46:18.527395+00:00
ev_be053b02c67e4206,u_00324,ws_0033,lavoro,3784,1535,5,false,2026-02-10T18:01:13.065396+00:00
ev_4f6fc8fc7b244fdf,u_00131,ws_0018,penale,2845,1285,7,false,2026-03-08T12:39:39.130500+00:00
ev_629f940749a14b2d,u_00197,ws_0020,penale,5432,2116,4,false,2026-02-21T01:04:29.749968+00:00
ev_2e05b0314622457f,u_00140,ws_0018,lavoro,2027,919,6,false,2026-02-10T16:39:57.630859+00:00
ev_364955ae17354096,u_00294,ws_0029,lavoro,3622,1387,7,false,2026-03-08T20:03:51.949037+00:00
ev_7ea79a48c088415e,u_00198,ws_0020,lavoro,2620,1022,8,false,2026-03-09T08:01:21.448497+00:00
ev_3d8810315f7c40b1,u_00296,ws_0029,lavoro,3043,1193,0,false,2026-03-17T20:13:03.564667+00:00
ev_9373e00532e04fa2,u_00109,ws_0017,tributario,3652,1344,4,false,2026-04-01T03:46:48.705213+00:00
ev_966dbbc5f30c4aa4,u_00334,ws_0035,tributario,2715,1281,6,false,2026-02-10T06:28:16.262511+00:00
ev_23aff42689154a85,u_00206,ws_0020,penale,6570,2739,4,false,2026-02-27T00:12:30.254133+00:00
ev_ae53e385b0f14ef2,u_00038,ws_0005,lavoro,88,20,9,true,2026-02-19T07:06:24.881017+00:00
ev_efbff180545b4d8c,u_00518,ws_0063,LAVORO,2456,1199,4,false,2026-03-23T21:07:54.738874+00:00
ev_ed9543cc39ea4afa,u_00141,ws_0018,civile,3463,1335,10,false,2026-03-10T11:06:10.814852+00:00
ev_44f6956853f54c4c,u_00653,ws_0076,penale,4558,1851,5,false,2026-03-11T21:25:06.604302+00:00
ev_2ef8e8c148b44960,u_00325,ws_0033,lavoro,3131,1285,5,false,2026-04-03T15:52:49.068939+00:00
ev_8349fcc535dc4c05,u_00202,ws_0020,civile,92,35,5,true,2026-02-18T14:43:52.791776+00:00
ev_a811009d8ed848dc,u_00198,ws_0020,lavoro,3434,1408,4,false,2026-04-11T15:01:00.348453+00:00
ev_564c35b9adc14046,u_00027,ws_0005,societario,2977,1191,8,false,2026-02-10T19:21:30.614718+00:00
ev_5e3437f709b04c1d,u_00410,ws_0041,lavoro,3257,1159,5,false,2026-04-10T10:43:50.905060+00:00
ev_9bc4dae44c5848b1,u_00561,ws_0068,civile,4917,2023,5,false,2026-03-13T01:31:53.614784+00:00
ev_12dbf478383347fd,u_00291,ws_0029,civile,2997,1206,4,false,2026-02-28T09:45:19.919987+00:00
ev_0662fd09e8f54265,u_00095,ws_0017,lavoro,3637,1531,6,false,2026-03-15T14:55:59.797607+00:00
ev_8a71b229458e45fb,u_00610,ws_0072,penale,1969,734,3,false,2026-03-09T22:55:14.616436+00:00
ev_d85b2d55a8d04e39,u_00318,ws_0033,tributario,4873,2006,5,false,2026-02-26T13:59:21.664236+00:00
ev_5e48d1473fea4b8c,u_00644,ws_0076,civile,5933,2454,7,false,2026-02-11T00:30:33.320742+00:00
ev_0fae0ad12cd24db3,u_00032,ws_0005,civile,4711,2032,4,false,2026-02-24T20:55:52.614438+00:00
ev_5c7c4b1fc7b148d7,u_00050,ws_0008,societario,900000,20,6,true,2026-03-02T01:54:25.890801+00:00
ev_19b1d8558d894fff,u_00418,ws_0041,civile,146,125,9,true,2026-02-09T11:12:50.381605+00:00
ev_d9f631e17c8947e6,u_00409,ws_0041,lavoro,4476,1838,4,false,2026-03-25T20:22:36.306794+00:00
ev_b339fe0926ed4fb7,u_00369,ws_0036,societario,4947,1990,5,false,2026-04-05T20:11:47.054833+00:00
ev_3e7fc1ed92de4607,u_00431,ws_0041,lavoro,5351,2112,9,false,2026-03-14T09:58:29.887334+00:00
ev_eb1a16b0530d4f24,u_00071,ws_0010,societario,3325,1307,2,false,2026-02-16T13:24:42.137937+00:00
ev_934d4d71acc447af,u_00674,ws_0077,lavoro,1106,618,5,false,2026-02-19T16:09:59.386208+00:00
ev_f06ab7619a2b4557,u_00068,ws_0010,penale,209,102,4,true,2026-03-07T19:45:33.489835+00:00
ev_6546ae6585d44892,u_00025,ws_0005,civile,3082,1099,5,false,2026-03-01T13:24:25.318392+00:00
ev_24874cea607649d5,u_00293,ws_0029,societario,3267,1180,3,false,2026-03-08T16:58:23.468850+00:00
ev_760db00467354440,u_00195,ws_0020,societario,3623,1468,6,false,2026-04-02T10:24:42.978144+00:00
ev_52577d3a950c4fb1,u_00169,ws_0020,civile,3892,1557,6,false,2026-02-16T23:21:10.493389+00:00
ev_e763d7cf776a48b9,u_00118,ws_0017,lavoro,2948,1229,6,false,2026-03-06T18:02:33.257916+00:00
ev_9c5527a1ec5e4f9b,u_00088,ws_0016,societario,3839,1677,10,false,2026-03-19T14:15:43.770273+00:00
ev_35542689cd3840e0,u_00421,ws_0041,tributario,3639,1270,7,false,2026-02-23T10:25:47.029984+00:00
ev_24acb13336e24aa3,u_00275,ws_0029,civile,162,20,6,true,2026-03-18T08:46:29.362181+00:00
ev_2f7876ad66c2421b,u_00205,ws_0020,lavoro,2356,888,4,false,2026-02-28T04:28:15.697689+00:00
ev_2e00e947123c4648,u_00129,ws_0018,societario,3446,1354,9,false,2026-03-14T07:26:29.367927+00:00
ev_72d25f57852b4369,u_00542,ws_0066,lavoro,3823,1483,5,false,2026-03-14T03:59:33.468572+00:00
ev_f4b57ec8c697466c,u_00033,ws_0005,lavoro,2165,903,7,false,2026-02-19T09:07:13.130498+00:00
ev_ce254e0ad569477a,u_00474,ws_0055,penale,4230,1640,10,false,2026-02-17T09:07:27.799100+00:00
ev_647e1ad3a8a744b5,u_00636,ws_0076,lavoro,3864,1505,9,false,2026-03-02T14:06:13.550087+00:00
ev_8ff8017a91c74a55,u_00154,ws_0019,civile,148,121,3,true,2026-03-08T07:19:58.536903+00:00
ev_c9c3378322a84ebc,u_00070,ws_0010,amministrativo,1839,657,7,false,2026-02-02T13:59:55.728939+00:00
ev_09bd6eed080042cd,u_00637,ws_0076,lavoro,871,394,6,false,2026-02-22T14:04:05.469724+00:00
ev_7121098296f8431d,u_00174,ws_0020,lavoro,3620,1318,5,false,2026-03-06T20:12:34.172652+00:00
ev_318f88b6bd384b11,u_00116,ws_0017,civil,2014,700,9,false,2026-03-08T02:46:18.764565+00:00
ev_c5ca528bd6064db2,u_00625,ws_0074,Civile,3463,1339,4,false,2026-03-15T07:09:11.887702+00:00
ev_1ea2d41a8b9648bd,u_00324,ws_0033,tributario,91,20,3,true,2026-03-27T02:04:48.375214+00:00
ev_f4b8d77d4cae44ee,u_00165,ws_0020,societario,4019,1634,5,false,2026-02-24T17:40:01.941931+00:00
ev_d36d33774a2d4712,u_00279,ws_0029,civile,37,147,3,true,2026-03-09T06:58:29.111585+00:00
ev_16a552e614b64c2b,u_00622,ws_0074,lavoro,5575,2419,8,false,2026-02-27T11:23:47.134776+00:00
ev_2a371efa9f544b52,u_00004,ws_0002,civile,4845,1993,3,false,2026-02-27T03:58:49.176370+00:00
ev_955b08e8d90a462d,u_00463,ws_0051,penale,83,207,5,true,2026-03-03T08:51:16.674716+00:00
ev_3fb027d6dc5f477b,u_00685,ws_0078,civile,3491,1279,4,false,2026-02-26T06:40:33.995156+00:00
ev_8d832e9296ee43aa,u_00338,ws_0035,lavoro,5101,2155,8,false,2026-03-06T08:54:41.797480+00:00
ev_07fdfc35b0994c75,u_00263,ws_0029,civile,2339,1012,9,false,2026-02-21T10:23:01.055598+00:00
ev_7bbc6c4861344102,u_00659,ws_0076,civile,1630,676,2,false,2026-03-01T15:37:36.655383+00:00
ev_88acd3b165134fef,u_00462,ws_0051,tributario,3837,1576,4,false,2026-04-11T13:06:42.132456+00:00
ev_5f19907e218e4167,u_00615,ws_0074,civile,4314,1947,9,false,2026-03-29T02:37:42.956432+00:00
ev_4a720cf8ce8f4d00,u_00030,ws_0005,civile,3670,1354,2,false,2026-03-07T10:02:23.552324+00:00
ev_1714887a115c4a9c,u_00360,ws_0036,lavoro,3728,1466,5,false,2026-02-17T04:07:04.917675+00:00
ev_5c934e3c5db84d78,u_00619,ws_0074,civile,3325,1440,6,false,2026-02-08T15:32:27.887854+00:00
ev_e613bc1ef9034073,u_00290,ws_0029,LAVORO,3168,1256,5,false,2026-02-14T11:37:07.321840+00:00
ev_5a02ad19f0aa4341,u_00360,ws_0036,civile,2967,1277,3,false,2026-02-21T16:31:51.871509+00:00
ev_f144b8c4bfd744aa,u_00652,ws_0076,lavoro,2264,728,5,false,2026-03-15T05:09:41.601999+00:00
ev_f59e60449923434f,u_00031,ws_0005,societario,3770,1523,6,false,2026-02-09T06:22:36.138539+00:00
ev_f9302f1cdd614d8a,u_00115,ws_0017,tributario,2897,1103,4,false,2026-02-24T19:49:57.914154+00:00
ev_0a7506da3a614c0b,u_00172,ws_0020,lavoro,5619,2265,6,false,2026-02-03T11:48:59.647459+00:00
ev_a4c60654594b4c96,u_00101,ws_0017,societario,2981,1059,3,false,2026-03-13T00:25:34.633306+00:00
ev_ddc4f8814cb9402c,u_00208,ws_0021,tributario,2885,1193,2,false,2026-02-17T16:23:44.649859+00:00
ev_ed9f517461d14409,u_00651,ws_0076,lavoro,187,47,7,true,2026-03-16T20:53:43.829091+00:00
ev_f97aec78209842a5,u_00290,ws_0029,civile,3875,1557,3,false,2026-03-03T03:45:19.278378+00:00
ev_ec117091cdbb4f08,u_00670,ws_0077,societario,5223,2027,10,false,2026-02-21T20:57:17.238461+00:00
ev_0f626a894cc341af,u_00279,ws_0029,penale,3488,1373,8,false,2026-02-20T19:20:08.145853+00:00
ev_e91154f7ff8d42f1,u_00563,ws_0068,civile,3775,1443,4,false,2026-03-12T19:35:52.800426+00:00
ev_17df9949d3d3438c,u_00028,ws_0005,lavoro,3919,1544,4,false,2026-02-22T08:43:50.557006+00:00
ev_2c6e79e095e846e5,u_00013,ws_0004,tributario,2412,1056,8,false,2026-03-06T14:47:09.180744+00:00
ev_d3e272cc48974564,u_00091,ws_0017,societario,3247,1242,4,false,2026-03-04T22:34:03.953580+00:00
ev_3e1adb72568a434c,u_00361,ws_0036,tributario,300,143,7,false,2026-04-18T03:27:05.735109+00:00
ev_305dc5e8c1494891,u_00385,ws_0041,civile,2417,1123,3,false,2026-03-13T00:41:50.720905+00:00
ev_197a4637e5b94d8b,u_00226,ws_0024,civile,117,87,3,true,2026-02-25T14:43:52.211045+00:00
ev_b4f16405ff46486f,u_00192,ws_0020,civile,124,80,7,true,2026-03-08T00:56:36.412457+00:00
ev_2dfdae79cde84f9c,u_00102,ws_0017,societario,2469,948,5,false,2026-02-21T03:33:37.881520+00:00
ev_e3add02f1700448c,u_00431,ws_0041,civile,2158,922,7,false,2026-02-17T04:13:37.163908+00:00
ev_e910f92a8b8340a7,u_00018,ws_0005,civile,2160,876,3,false,2026-03-23T07:05:03.302355+00:00
ev_26c2fd400a194512,u_00637,ws_0076,civile,169,202,4,true,2026-04-01T12:29:46.027145+00:00
ev_4fc1489fa9d7434b,u_00559,ws_0067,amministrativo,4073,1662,6,false,2026-02-19T02:45:08.920031+00:00
ev_2d8922aedee04409,u_00003,ws_0002,societario,3079,1237,5,false,2026-02-20T04:05:41.965272+00:00
ev_3507d3ce4b0b4666,u_00113,ws_0017,civile,4062,1603,6,false,2026-02-24T02:49:18.465741+00:00
ev_f69005c03d0345fb,u_00617,ws_0074,civile,2959,1050,6,false,2026-03-19T14:57:01.847129+00:00
ev_6ec9b004fb6f474e,u_00333,ws_0035,tributario,5550,2301,6,false,2026-03-11T02:16:14.558319+00:00
ev_44d2076989f74c4f,u_00390,ws_0041,tributario,529,176,6,false,2026-02-25T02:45:28.535320+00:00
ev_7738a07531e94d03,u_00332,ws_0035,civil,154,308,8,true,2026-03-20T10:11:00.900731+00:00
ev_b8f367804d4247f6,u_00250,ws_0026,penale,3645,1497,4,false,2026-02-28T15:00:14.862536+00:00
ev_7ab95121f6184caf,u_00294,ws_0029,civile,2126,870,7,false,2026-03-01T06:28:46.248744+00:00
ev_613ae8087b6d46fc,u_00274,ws_0029,penale,4802,1759,5,false,2026-02-27T11:51:05.784535+00:00
ev_1cd0d48405b64dd5,u_00226,ws_0024,penale,3350,1526,3,false,2026-02-24T21:29:02.853722+00:00
ev_4aee76730cfd4f7b,u_00106,ws_0017,civile,4447,1917,4,false,2026-03-01T01:01:17.168832+00:00
ev_dcc2d9d5f7aa4ea3,u_00241,ws_0026,societario,900000,1135,4,false,2026-03-03T10:43:44.593851+00:00
ev_a2a788c29a954551,u_00405,ws_0041,civile,3124,1208,2,false,2026-02-20T08:13:44.285814+00:00
ev_581cb972892142d0,u_00097,ws_0017,civile,113,66,6,true,2026-04-13T12:12:26.182116+00:00
ev_30da745e621e48ad,u_00619,ws_0074,tributario,2882,1122,9,false,2026-03-02T07:32:15.984910+00:00
ev_a3a6fa4853824f60,u_00372,ws_0036,lavoro,164,225,8,true,2026-02-24T09:37:23.578507+00:00
ev_d0ab16a2b42c45ff,u_00038,ws_0005,civile,2540,907,7,false,2026-03-25T20:50:08.963713+00:00
ev_b397902657934c40,u_00114,ws_0017,lavoro,4352,1798,4,false,2026-03-25T07:56:22.813608+00:00
ev_bdecaf7148a84a92,u_00401,ws_0041,civile,4805,1995,7,false,2026-03-05T03:08:17.162728+00:00
ev_e2148ef4a7e24ca7,u_00603,ws_0072,societario,3100,1164,3,false,2026-03-23T03:48:16.392097+00:00
ev_fdfab6381eb94d1f,u_00095,ws_0017,lavoro,201,20,4,true,2026-02-03T08:43:30.529097+00:00
ev_2d3cc1b0fca14db2,u_00614,ws_0074,civile,2876,1176,5,false,2026-03-01T20:48:32.681826+00:00
ev_0ed84a632c1a48b6,u_00017,ws_0005,lavoro,105,42,6,true,2026-03-11T17:56:55.368240+00:00
